combinaison,entry_time,exit_time,pair,variant,entry_price,initial_stop,target,exit_price,exit_reason,r_multiple,net_pnl,gross_pnl,fees,funding,bars_held,qty,notional,risk_amount,rr_planned,b_price,a_price,l1,l2,moved_to_breakeven,size_capped,equity_after
B-risk5%,2023-02-04 18:00:00+00:00,2023-02-05 12:00:00+00:00,AAVE_USDT_USDT,B,89.49,87.222545,96.25999999999999,87.1789337275,stop,-1.0709669810647295,-5.3548349053236475,-5.096167889770693,0.21426646515614436,0.044400550396810554,18,2.2051154267670157,197.33577954138022,5.0,2.985726287842538,94.49,87.72,89.29,87.485,False,False,94.64516509467636
B-risk5%,2023-02-03 20:00:00+00:00,2023-02-05 19:00:00+00:00,ETH_USDT_USDT,B,1656.05,1610.1136957142855,1726.05,1609.3086388664285,stop,-1.0778019374829204,-5.389009687414602,-5.087627516011056,0.1954823400905427,0.10589983131300444,47,0.1088463705939647,180.25503202213523,5.0,1.5238491883155059,1720.0,1650.0,1655.0549999999998,1614.9585714285713,False,False,89.25615540726176
B-risk5%,2023-02-03 05:00:00+00:00,2023-02-06 05:00:00+00:00,BTC_USDT_USDT,B,23527.8,22624.945925,25056.899999999998,22613.633452037502,stop,-1.0640915104261102,-5.32045755213055,-5.062648401750293,0.14054202722970843,0.11726712315054907,72,0.00553799350133077,130.29680350061008,5.0,1.6936291725769745,24280.0,22750.9,23524.6,22693.025,False,False,83.93569785513121
B-risk5%,2023-02-02 22:00:00+00:00,2023-02-07 22:00:00+00:00,YFI_USDT_USDT,B,7717.0,7365.836,8861.0,7829.0,time_stop,0.26162761558701936,1.3081380779350968,1.5946964950849187,0.12174226287432661,0.16481615427549534,120,0.014238361563258202,109.87743618366355,5.0,3.2577371256734766,8144.0,7000.0,7610.0,7388.0,False,False,85.24383593306631
B-risk5%,2023-03-14 22:00:00+00:00,2023-03-15 14:00:00+00:00,FIL_USDT_USDT,B,6.795,6.305028,8.251000000000001,6.301875486,stop,-1.0239091121886554,-4.364097018489066,-4.289615035756028,0.0626602487326225,0.01182173400041606,16,8.698847682425356,59.108670002080295,4.262191796653315,2.9715983770501206,7.585,6.129,6.652166666666666,6.324,False,False,80.87973891457725
B-risk5%,2023-07-12 14:00:00+00:00,2023-07-12 17:00:00+00:00,ORDI_USDT_USDT,B,7.742,7.4301425000000005,8.963999999999999,7.426427428750001,stop,-1.0395951078162684,-4.204109044852579,-4.0921618321351545,0.10818244672648694,0.0037647659909373164,3,12.96741924029042,100.39375975832843,4.043986945728863,3.918456346247888,8.1,6.878,7.600333333333334,7.452500000000001,False,False,76.67562986972467
B-risk5%,2023-07-13 06:00:00+00:00,2023-07-13 15:00:00+00:00,SOL_USDT_USDT,B,21.857,21.302899,22.946,22.946,target,1.930930529813163,7.402765730405273,7.534705850389229,0.1149270966604064,0.017013023323549283,9,6.918921809356487,151.22687398710474,3.8337814934862338,1.9653456680280375,22.946,21.857,21.7895,21.367,False,False,84.07839560012995
B-risk5%,2023-07-12 22:00:00+00:00,2023-07-14 18:00:00+00:00,ORDI_USDT_USDT,B,7.41,6.968033,8.632,6.9645489835,stop,-1.0349924732862972,-3.967934989982551,-3.8640031117986875,0.068579518218746,0.03535235996511764,44,8.6743614194866,64.2770181183957,3.8337814934862338,2.7649123124577164,8.1,6.878,7.2995,6.989,False,False,80.1104606101474
B-risk5%,2023-07-15 17:00:00+00:00,2023-07-17 10:00:00+00:00,AAVE_USDT_USDT,B,78.6,75.049175,87.7,75.0116504125,stop,-1.0457058557453203,-4.188598888324298,-4.047852798784192,0.09530524650323086,0.04544084303687555,41,1.1280541931825372,88.66505958414741,4.00552303050737,2.5627847049629415,88.04,78.94,78.39666666666666,75.275,False,False,75.9218617218231
B-risk5%,2023-10-31 16:00:00+00:00,2023-11-01 10:00:00+00:00,LINK_USDT_USDT,B,11.232,10.8468615,12.223999999999998,10.84143806925,stop,-1.0521657058125509,-3.994118961257245,-3.849548785723801,0.119660989754381,0.02490918577906277,18,9.856436284845984,110.70749235139009,3.7960930860911555,2.5756967947894043,12.033,11.041,11.0335,10.8795,False,False,71.92774276056586
