combinaison,entry_time,exit_time,pair,variant,entry_price,initial_stop,target,exit_price,exit_reason,r_multiple,net_pnl,gross_pnl,fees,funding,bars_held,qty,notional,risk_amount,rr_planned,b_price,a_price,l1,l2,moved_to_breakeven,size_capped,equity_after
A-risk10%,2023-02-02 21:00:00+00:00,2023-02-05 12:00:00+00:00,FIL_USDT_USDT,A,5.593500000000001,5.284764666666668,6.3805000000000005,5.282122284333335,stop,-1.0358596171036987,-10.358596171036988,-10.085587299153735,0.13033387571609362,0.14267499616715956,63,32.39020261151411,181.1745983075042,10.0,2.5491089455261604,5.876,5.089,5.593500000000001,5.300666666666667,False,False,89.641403828963
A-risk10%,2023-02-03 20:00:00+00:00,2023-02-05 12:00:00+00:00,AAVE_USDT_USDT,A,89.555,87.222545,96.325,87.1789337275,stop,-1.0661312591454608,-10.661312591454609,-10.186975836618505,0.2823609182176064,0.1919758366184977,40,4.2873281585282275,383.9516732369954,10.0,2.902521163323608,94.49,87.72,89.555,87.485,False,False,78.9800912375084
A-risk10%,2023-02-03 19:00:00+00:00,2023-02-05 19:00:00+00:00,ETH_USDT_USDT,A,1655.0549999999998,1610.1136957142855,1725.0549999999998,1609.3086388664285,stop,-1.067070162896712,-10.670701628967121,-10.179135176571398,0.2706042405100185,0.22096221188570622,48,0.2225124561678275,368.2703531428437,10.0,1.5575871931747924,1720.0,1650.0,1655.0549999999998,1614.9585714285713,False,False,68.30938960854128
A-risk10%,2023-02-02 14:00:00+00:00,2023-02-06 05:00:00+00:00,BTC_USDT_USDT,A,23615.45,22624.945925,25144.55,22613.633452037502,stop,-1.0546740438560218,-10.546740438560219,-10.11420925211739,0.1732510630874549,0.2592801233553732,87,0.010095869620728205,238.41850423482592,10.0,1.5437594237055485,24280.0,22750.9,23615.45,22693.025,False,False,57.76264916998106
A-risk10%,2023-02-02 21:00:00+00:00,2023-02-07 21:00:00+00:00,YFI_USDT_USDT,A,7610.0,7365.836,8754.0,7798.0,time_stop,0.6994237479726749,6.994237479726749,7.699742795825765,0.2379916777248082,0.467513638374208,120,0.040956078701200875,311.67575891613865,10.0,4.68537540341738,8144.0,7000.0,7610.0,7388.0,False,False,64.75688664970781
A-risk10%,2023-03-14 19:00:00+00:00,2023-03-15 14:00:00+00:00,FIL_USDT_USDT,A,6.652166666666666,6.305028,8.108166666666666,6.301875486,stop,-1.0274497465968448,-6.6534446778642895,-6.534497150271452,0.08947552101708761,0.029472006575750023,19,18.65447236734636,124.09265926631588,6.475688664970781,4.194289313780474,7.585,6.129,6.652166666666666,6.324,False,False,58.10344197184352
A-risk10%,2023-07-12 13:00:00+00:00,2023-07-12 17:00:00+00:00,ORDI_USDT_USDT,A,7.600333333333334,7.4301425000000005,8.822333333333333,7.426427428750001,stop,-1.0569930205944023,-6.141493263675047,-5.93717736590903,0.19134206368368747,0.012973834082329163,4,34.140171261775784,259.47668164658324,5.810344197184353,7.1801751954913104,8.1,6.878,7.600333333333334,7.452500000000001,False,False,51.96194870816848
A-risk10%,2023-07-12 19:00:00+00:00,2023-07-12 19:00:00+00:00,ORDI_USDT_USDT,A,7.452500000000001,7.2776015,8.6745,7.273962699250001,stop,-1.0522015925498887,-5.467444518273051,-5.304302817958021,0.16314170031502975,0.0,0,29.709773787750265,221.41208915320888,5.196194870816848,6.9869095503963585,8.1,6.878,7.452500000000001,7.2995,False,False,46.49450418989543
A-risk10%,2023-07-12 19:00:00+00:00,2023-07-13 15:00:00+00:00,SOL_USDT_USDT,A,21.7895,21.302899,22.878500000000003,22.878500000000003,target,2.208419269586379,10.267935898282971,10.405345460201726,0.08536014160078784,0.052049420317967186,20,9.55495450890882,208.19768127186873,4.649450418989543,2.237973205973686,22.946,21.857,21.7895,21.367,False,False,56.7624400881784
A-risk10%,2023-07-12 21:00:00+00:00,2023-07-14 18:00:00+00:00,ORDI_USDT_USDT,A,7.2995,6.968033,8.5215,6.9645489835,stop,-1.038858731611065,-4.830122164960011,-4.698320327534559,0.07420787445162516,0.05759396297382688,45,14.026887801770746,102.38926750902556,4.649450418989543,3.6866415057909223,8.1,6.878,7.2995,6.989,False,False,51.93231792321839
A-risk10%,2023-07-15 16:00:00+00:00,2023-07-17 10:00:00+00:00,AAVE_USDT_USDT,A,78.39666666666666,75.049175,87.49666666666667,75.0116504125,stop,-1.0405134925086328,-5.403627749635663,-5.251446688788728,0.08832897286573643,0.06385208798119917,42,1.5513800509302307,121.62302472609365,5.193231792321839,2.718453369313851,88.04,78.94,78.39666666666666,75.275,False,False,46.52869017358273
A-risk10%,2023-10-02 14:00:00+00:00,2023-10-02 21:00:00+00:00,LINK_USDT_USDT,A,7.679333333333333,7.4251575,8.277333333333335,7.421444921250001,stop,-1.039351427155165,-4.835966053557371,-4.720830406188344,0.10283527828474368,0.012300369084283847,7,18.30570969843689,140.57564667752968,4.652869017358273,2.3527020336971542,8.268,7.67,7.679333333333333,7.4475,False,False,41.69272412002536
A-risk10%,2023-10-31 15:00:00+00:00,2023-11-01 10:00:00+00:00,LINK_USDT_USDT,A,11.0335,10.8468615,12.0255,10.84143806925,stop,-1.0868704899476103,-4.531459149158252,-4.29042512274753,0.1824962866089943,0.058537739801726725,19,22.338758680564396,246.47469390200726,4.169272412002536,5.315087723058183,12.033,11.041,11.0335,10.8795,False,False,37.16126497086711
A-risk10%,2023-11-04 15:00:00+00:00,2023-11-05 08:00:00+00:00,AR_USDT_USDT,A,5.8765,5.571236,6.374499999999999,6.374499999999999,target,1.6192575729532437,6.017365972459867,6.062395158122734,0.02982747111733402,0.01520171454553316,17,12.173484253258518,71.53748021427369,3.716126497086711,1.631374810000521,6.435,5.937,5.8765,5.588,False,False,43.17863094332698
A-risk10%,2023-11-07 10:00:00+00:00,2023-11-09 16:00:00+00:00,ICP_USDT_USDT,A,4.1259999999999994,3.97578675,4.446,4.123937,breakeven_stop,-0.05286760888270336,-0.22827509728024037,-0.0593007045890234,0.0889184414960239,0.08005595119519307,54,28.744888312666948,118.6014091780638,4.317863094332698,2.1303047500803145,4.303,3.983,4.1259999999999994,3.98775,True,False,42.95035584604674
A-risk10%,2023-11-09 16:00:00+00:00,2023-11-09 16:00:00+00:00,YFI_USDT_USDT,A,5946.75,5771.4336,6860.75,5768.547883200001,stop,-1.041341073258175,-4.472596965354285,-4.365732087288333,0.10686487806595153,0.0,0,0.02449876671323779,145.68804095194682,4.295035584604674,5.213431259140625,6880.0,5966.0,5946.75,5788.8,False,False,38.477758880692456
A-risk10%,2023-11-09 16:00:00+00:00,2023-11-09 16:00:00+00:00,AVAX_USDT_USDT,A,12.7018,12.16414775,13.7678,12.158065676125,stop_and_target_same_bar,-1.0284744832684478,-3.95733931821481,-3.891303014024134,0.06603630419067602,0.0,0,7.156625659186287,90.90202779785238,3.8477758880692456,1.982694204292826,13.972,12.906,12.7018,12.20075,False,False,34.52041956247764
A-risk10%,2023-11-10 06:00:00+00:00,2023-11-10 08:00:00+00:00,ICP_USDT_USDT,A,4.126,3.984012,4.407,3.9820199940000003,stop,-1.0359922458003465,-3.576288698850143,-3.500472022796317,0.07330887167749128,0.0025078043763343085,2,24.312209174351025,100.31217505337234,3.4520419562477644,1.97904048229427,4.417,4.136,4.126,3.996,False,False,30.9441308636275
A-risk10%,2023-11-10 12:00:00+00:00,2023-11-10 14:00:00+00:00,ICP_USDT_USDT,A,4.126,3.984012,4.407,3.9820199940000003,stop,-1.0359922458003463,-3.205787962774927,-3.137825835570513,0.06571412941686593,0.0022479977875476567,2,21.793483156060656,89.91991150190627,3.09441308636275,1.97904048229427,4.417,4.136,4.126,3.996,False,False,27.738342900852572
A-risk10%,2023-11-09 18:00:00+00:00,2023-11-10 16:00:00+00:00,AVAX_USDT_USDT,A,12.7018,12.16414775,13.7678,13.7678,target,1.9663510847392482,6.787926445233188,6.844343579628111,0.033990063192368566,0.02242707120255452,22,6.4205849715085535,81.55298619110735,3.4520419562477644,1.982694204292826,13.972,12.906,12.7018,12.20075,False,False,34.52626934608576
A-risk10%,2023-11-09 16:00:00+00:00,2023-11-10 20:00:00+00:00,SUI_USDT_USDT,A,0.48373333333333335,0.4451715777777778,0.5941333333333334,0.5941333333333334,target,2.852959322391389,10.97754809033996,11.015952254322238,0.02151037633428525,0.0168937876479932,28,99.78217621668689,48.26796470855201,3.8477758880692456,2.8629401957840823,0.6018,0.4914,0.48373333333333335,0.44651111111111114,False,False,45.50381743642572
A-risk10%,2023-11-10 20:00:00+00:00,2023-11-11 00:00:00+00:00,ICP_USDT_USDT,A,4.126,3.9788845714285714,4.407,4.407,target,1.8970620737069372,8.632356626752767,8.691523944021517,0.052786315882089464,0.006381001386660645,4,30.930690192247425,127.6200277332129,4.550381743642572,1.910064788776154,4.417,4.136,4.126,3.9908571428571427,False,False,54.13617406317849
A-risk10%,2023-11-09 16:00:00+00:00,2023-11-11 14:00:00+00:00,FIL_USDT_USDT,A,4.2455,4.054300499999999,4.7005,4.7005,target,2.357587951328317,9.071470073123669,9.156603595048633,0.036006582752222,0.04912693917274265,46,20.12440350560139,85.4381550830307,3.8477758880692456,2.379713336070432,4.698,4.243,4.2455,4.0665,False,False,63.20764413630216
A-risk10%,2023-11-12 00:00:00+00:00,2023-11-13 15:00:00+00:00,SUI_USDT_USDT,A,0.5665,0.53384365,0.6594,0.6594,target,2.828811280195122,17.88024967273306,17.981158764719478,0.04745554904126935,0.05345354294514665,39,193.5539156589826,109.64829322081364,6.320764413630216,2.8447759777194936,0.6265,0.5336,0.5665,0.53545,True,False,81.08789380903522
A-risk10%,2023-11-10 14:00:00+00:00,2023-11-14 00:00:00+00:00,AAVE_USDT_USDT,A,95.5125,91.71403000000001,110.2625,91.66817298500001,stop,-1.0561482182672879,-2.9295801432422524,-2.807321394274034,0.05076700523388285,0.07149174373433587,82,0.7302504140049181,69.74804266764474,2.7738342900852575,3.8831424231335303,109.91,95.16,95.5125,91.99000000000001,False,False,78.15831366579297
A-risk10%,2023-11-13 21:00:00+00:00,2023-11-14 11:00:00+00:00,UNI_USDT_USDT,A,5.29,5.107298666666667,5.617999999999999,5.104745017333334,stop,-1.0402022741643888,-8.434781154735889,-8.222127385716547,0.17156642919311452,0.041087339826227004,14,44.38275973667513,234.78479900701146,8.108789380903522,1.795279727934843,5.629,5.301,5.29,5.1226666666666665,False,False,69.72353251105709
A-risk10%,2023-11-14 18:00:00+00:00,2023-11-16 00:00:00+00:00,SUI_USDT_USDT,A,0.5665,0.53384365,0.6236,0.6236,target,1.734717520482235,12.095063343684345,12.191239089430884,0.050818891910093464,0.04535685383644433,30,213.50681417567208,120.95161023051823,6.972353251105709,1.7485113921182263,0.6594,0.6023,0.5665,0.53545,False,False,81.81859585474143
A-risk10%,2023-11-16 13:00:00+00:00,2023-11-16 19:00:00+00:00,AR_USDT_USDT,A,7.4695,7.105619,8.2305,7.1020661905,stop,-1.0261433226927883,-8.395760580844277,-8.26174446119707,0.12141974881985498,0.01259637082735134,6,22.484987084992458,167.95161103135118,8.181859585474143,2.091343048963807,8.199,7.438,7.4695,7.127,False,False,73.42283527389715
A-risk10%,2023-11-20 19:00:00+00:00,2023-11-25 12:00:00+00:00,WLD_USDT_USDT,A,2.2355,2.109652,2.7145,2.7145,target,3.7732213165882666,27.704060717981765,27.946044510994813,0.05775904815424815,0.18422474485879867,113,58.34247288307893,130.42459813012294,7.342283527389715,3.806178882461384,2.718,2.239,2.2355,2.116,False,False,101.12689599187891
A-risk10%,2023-11-26 08:00:00+00:00,2023-11-26 16:00:00+00:00,SUI_USDT_USDT,A,0.6349499999999999,0.6108120499999999,0.7113499999999999,0.610506643975,stop,-1.0344548596374674,-10.461120899885186,-10.240640661003264,0.19387875755892592,0.02660148132299703,8,418.9539542168207,266.0148132299703,10.112689599187892,3.1651403702468577,0.6887,0.6123,0.6349499999999999,0.6126499999999999,False,False,90.66577509199372
