combinaison,entry_time,exit_time,pair,variant,entry_price,initial_stop,target,exit_price,exit_reason,r_multiple,net_pnl,gross_pnl,fees,funding,bars_held,qty,notional,risk_amount,rr_planned,b_price,a_price,l1,l2,moved_to_breakeven,size_capped,equity_after
B-risk10%,2023-12-27 01:00:00+00:00,2023-12-27 14:00:00+00:00,SOL_USDT_USDT,B,111.23,107.23732,128.53,107.18370134,stop,-1.0480431867159397,-5.324874464847124,-5.149008698421557,0.152865069636199,0.02300069678936706,13,1.2725231454915764,141.54274947302804,5.080777712541316,4.332929260546792,127.02,109.72,110.195,107.56,False,False,45.482902660566026
B-risk10%,2023-12-30 11:00:00+00:00,2023-12-31 12:00:00+00:00,FIL_USDT_USDT,B,5.819,5.639530499999999,6.327,6.327,target,2.795548616895897,12.71496656251561,12.874229076008717,0.11317790535254632,0.046084608140560236,25,25.342970622064403,147.47074604979275,4.548290266056603,2.8305645248914066,6.309,5.801,5.803,5.656499999999999,False,False,58.19786922308164
B-risk10%,2024-01-10 09:00:00+00:00,2024-01-12 22:00:00+00:00,INJ_USDT_USDT,B,38.897,36.39415566666667,50.879999999999995,36.37595858883334,stop,-1.0356618932981396,-6.027331542549427,-5.862100027517382,0.09626644205970944,0.06896507297233506,61,2.3252692326083575,90.44599734076728,5.819786922308165,4.787752814031723,45.385,33.402,38.1948,36.50366666666667,False,False,52.17053768053221
B-risk10%,2024-02-26 19:00:00+00:00,2024-02-27 15:00:00+00:00,FIL_USDT_USDT,B,8.031,7.763306666666666,8.904,7.759425013333333,stop,-1.0544434069731519,-5.501087949548158,-5.292702996581916,0.16925607525987946,0.039128877706363516,20,19.488919290929406,156.51551082545407,5.217053768053222,3.261194401553998,8.619,7.746,8.0075,7.786666666666666,False,False,46.669449730984056
B-risk10%,2024-03-06 15:00:00+00:00,2024-03-07 11:00:00+00:00,SOL_USDT_USDT,B,128.28,122.47148,143.36,143.36,target,2.5735822550322647,12.010766767978087,12.116258564027325,0.07972465996513092,0.025767136084108487,20,0.8034654220177264,103.06854433643394,4.666944973098405,2.596186291860923,142.74,127.66,127.88000000000001,122.84,False,False,58.68021649896214
B-risk10%,2024-03-09 18:00:00+00:00,2024-03-11 00:00:00+00:00,ETH_USDT_USDT,B,3890.06,3743.9144600000004,4122.93,3742.0425027700007,stop,-1.0515129377641166,-6.170300683945807,-5.943184296346581,0.16854389464272995,0.05857249295649565,30,0.040151903711165136,156.19331455065506,5.868021649896214,1.5934116087292236,3999.0,3766.13,3878.725,3755.1800000000003,False,False,52.509915815016335
B-risk10%,2024-03-14 12:00:00+00:00,2024-03-14 19:00:00+00:00,BCH_USDT_USDT,B,445.6,424.02410000000003,486.9,423.81208795000003,stop,-1.033795980625258,-5.428453991253455,-5.302589590842004,0.11637528701350423,0.009489113397946267,7,0.24337300328151484,108.44701026224303,5.2509915815016335,1.9141727575674699,474.9,433.6,432.85,425.3,False,False,47.08146182376288
B-risk10%,2024-03-14 22:00:00+00:00,2024-03-15 02:00:00+00:00,BCH_USDT_USDT,B,440.7,424.02410000000003,481.99999999999994,423.81208795000003,stop,-1.042548150227124,-4.908469093435296,-4.76800404455016,0.13424385535862993,0.006221193526506023,4,0.2823323588157941,124.42387053012045,4.7081461823762885,2.476627948116747,474.9,433.6,432.85,425.3,False,False,42.172992730327586
B-risk10%,2024-03-24 08:00:00+00:00,2024-03-27 14:00:00+00:00,BCH_USDT_USDT,B,452.6,431.55145000000005,538.1,538.1,target,4.024133016288538,16.970973244180772,17.130827911865723,0.07143855780088566,0.08841610988406626,78,0.2003605603726985,90.68318962468335,4.217299273032759,4.0620375275256535,476.5,391.0,447.6,432.85,True,False,59.14396597450836
B-risk10%,2024-05-20 13:00:00+00:00,2024-05-21 03:00:00+00:00,AR_USDT_USDT,B,47.314,45.715441,50.919,45.6925832795,stop,-1.0514784198166751,-6.218860388456725,-5.99896627823877,0.1892597025376237,0.030634407680331474,14,3.6998300328300866,175.0537581733227,5.914396597450836,2.2551560499174528,49.245,45.64,46.775,45.853,False,False,52.925105586051636
B-risk10%,2024-05-31 18:00:00+00:00,2024-06-01 10:00:00+00:00,AR_USDT_USDT,B,43.687,40.496145999999996,51.638999999999996,43.6651565,breakeven_stop,-0.024640609089289466,-0.13041068377552686,-0.03623072518732258,0.07968766851327239,0.014492290074931894,16,1.6586501791072739,72.46145037465946,5.292510558605164,2.492122798473385,45.213,37.261,43.49966666666668,40.617999999999995,True,False,52.794694902276106
